  Muni Age    Pop
230590  45    875
230590  50    779
230590  55    680
230590  60    661
230590  65    481
230590  70    472
230590  75    361
230590  80    337
230600   0    117
230600   1    495
230600   5    652
230600  10    792
230600  15    731
230600  20    597
230600  25    390
230600  30    427
230600  35    411
230600  40    350
230600  45    330
230600  50    293
230600  55    252
230600  60    238
230600  65    163
230600  70    163
230600  75    115
230600  80    143
230610   0    264
230610   1   1008
230610   5   1280
230610  10   1315
230610  15   1025
230610  20    811
230610  25    620
230610  30    600
230610  35    541
230610  40    402
230610  45    339
230610  50    304
230610  55    286
230610  60    247
230610  65    193
230610  70    173
230610  75    118
230610  80    127
230620   0     41
230620   1    234
230620   5    326
230620  10    398
230620  15    371
230620  20    228
230620  25    210
230620  30    236
230620  35    243
230620  40    163
230620  45    165
230620  50    163
230620  55    121
230620  60     96
230620  65     80
230620  70     96
230620  75     70
230620  80     87
230625   0    329
230625   1   1366
230625   5   1721
230625  10   1748
230625  15   1567
230625  20   1456
230625  25   1197
230625  30   1032
230625  35    953
230625  40    648
230625  45    529
230625  50    458
230625  55    364
230625  60    344
230625  65    261
230625  70    215
230625  75    153
230625  80    156
230630   0    486
230630   1   2074
230630   5   2324
230630  10   2418
230630  15   2267
230630  20   2038
230630  25   1544
230630  30   1382
230630  35   1189
230630  40    924
230630  45    802
230630  50    656
230630  55    607
230630  60    552
230630  65    411
230630  70    370
230630  75    243
230630  80    274
230640   0   1049
230640   1   4587
230640   5   5739
230640  10   6086
230640  15   5355
230640  20   4034
230640  25   3218
230640  30   2949
230640  35   2726
230640  40   2039
230640  45   1847
230640  50   1503
230640  55   1295
230640  60   1260
230640  65   1033
230640  70    860
230640  75    563
230640  80    640
230650   0    167
230650   1    753
230650   5   1039
230650  10    980
230650  15    876
230650  20    667
230650  25    473
230650  30    490
230650  35    463
230650  40    377
230650  45    308
230650  50    296
230650  55    238
230650  60    244
230650  65    183
230650  70    157
230650  75    118
230650  80    129
230655   0    421
230655   1   1616
230655   5   1994
230655  10   2036
230655  15   1662
230655  20   1233
230655  25    932
230655  30    804
230655  35    729
230655  40    580
230655  45    499
230655  50    447
230655  55    407
230655  60    399
230655  65    279
230655  70    241
230655  75    157
230655  80    144
230660   0    234
230660   1    784
230660   5   1076
230660  10   1014
230660  15    715
230660  20    546
230660  25    409
230660  30    403
230660  35    390
230660  40    354
230660  45    336
230660  50    263
230660  55    218
230660  60    230
230660  65    169
230660  70    155
230660  75    129
230660  80    132
230670   0    175
230670   1    756
230670   5   1074
230670  10   1075
230670  15    950
230670  20    690
230670  25    579
230670  30    518
230670  35    600
230670  40    486
230670  45    427
230670  50    337
230670  55    267
230670  60    241
230670  65    207
230670  70    218
230670  75    139
230670  80    145
230680   0     88
230680   1    315
230680   5    443
230680  10    555
230680  15    464
230680  20    376
230680  25    277
230680  30    276
230680  35    286
230680  40    215
230680  45    217
230680  50    192
230680  55    151
230680  60    111
230680  65     95
230680  70     99
230680  75     61
230680  80     82
230690   0    332
230690   1   1423
230690   5   1738
230690  10   1987
230690  15   1967
230690  20   1357
230690  25   1231
230690  30   1156
230690  35   1220
230690  40    983
230690  45    875
230690  50    767
230690  55    631
230690  60    606
230690  65    386
230690  70    413
230690  75    324
230690  80    344
230700   0    278
230700   1   1194
230700   5   1736
230700  10   1790
230700  15   1596
230700  20   1280
230700  25   1042
230700  30   1034
230700  35   1006
230700  40    731
230700  45    632
230700  50    637
230700  55    451
230700  60    362
230700  65    277
230700  70    369
230700  75    250
230700  80    274
230710   0    294
230710   1   1227
230710   5   1486
230710  10   1742
230710  15   1561
230710  20   1260
230710  25    882
230710  30    767
230710  35    657
230710  40    577
230710  45    599
230710  50    548
230710  55    470
230710  60    439
230710  65    279
230710  70    237
230710  75    222
230710  80    223
230720   0     61
230720   1    268
230720   5    378
230720  10    468
230720  15    431
230720  20    315
230720  25    219
230720  30    246
230720  35    223
230720  40    177
230720  45    155
230720  50    168
230720  55    153
230720  60    138
230720  65     94
230720  70     79
230720  75     58
230720  80     76
230725   0    138
230725   1    597
230725   5    774
230725  10    816
230725  15    720
230725  20    534
230725  25    425
230725  30    422
230725  35    339
230725  40    255
230725  45    244
230725  50    184
230725  55    172
230725  60    133
230725  65    104
230725  70     78
230725  75     46
230725  80     57
230730   0   2245
230730   1   9407
230730   5  11070
230730  10  12164
230730  15  11591
230730  20  11066
230730  25   8690
230730  30   7845
230730  35   7016
230730  40   5824
230730  45   4968
230730  50   4337
230730  55   3728
230730  60   3534
230730  65   2777
230730  70   2295
230730  75   1644
230730  80   1792
230740   0    213
230740   1   1007
230740   5   1329
230740  10   1425
230740  15   1192
230740  20    886
230740  25    714
230740  30    707
230740  35    677
230740  40    589
230740  45    516
230740  50    494
230740  55    427
230740  60    446
230740  65    289
230740  70    230
230740  75    160
230740  80    205
230750   0    303
230750   1   1213
230750   5   1669
230750  10   1901
230750  15   1742
230750  20   1307
230750  25    964
230750  30    944
230750  35    858
230750  40    813
230750  45    767
230750  50    688
230750  55    584
230750  60    633
230750  65    426
230750  70    381
230750  75    295
230750  80    294
230760   0    446
230760   1   1900
230760   5   2392
230760  10   2627
230760  15   2591
230760  20   2229
230760  25   2130
230760  30   1981
230760  35   1935
230760  40   1425
230760  45   1229
230760  50   1103
230760  55    848
230760  60    592
230760  65    509
230760  70    539
230760  75    337
230760  80    354
230763   0    186
230763   1    722
230763   5    934
230763  10    890
230763  15    703
230763  20    576
230763  25    470
230763  30    470
230763  35    414
230763  40    333
230763  45    306
230763  50    278
230763  55    236
230763  60    247
230763  65    149
230763  70    162
230763  75    109
230763  80    114
230765   0   1840
230765   1   8015
230765   5  10297
230765  10  10659
230765  15   9938
230765  20   8744
230765  25   8111
230765  30   7475
230765  35   6606
230765  40   5150
230765  45   3952
230765  50   3086
230765  55   2020
230765  60   1848
230765  65   1253
230765  70   1050
230765  75    670
230765  80    612
230770   0    878
230770   1   3923
230770   5   5127
230770  10   5291
230770  15   4786
230770  20   4212
230770  25   3548
230770  30   3396
230770  35   2942
230770  40   2167
230770  45   1743
230770  50   1506
230770  55   1263
230770  60   1170
230770  65    921
230770  70    715
230770  75    509
230770  80    589
230780   0    272
230780   1   1092
230780   5   1273
230780  10   1393
230780  15   1108
230780  20    863
230780  25    699
230780  30    641
230780  35    555
230780  40    374
230780  45    327
230780  50    339
230780  55    295
230780  60    256
230780  65    187
230780  70    128
230780  75    120
230780  80    110
230790   0    111
230790   1    451
230790   5    508
230790  10    523
230790  15    473
230790  20    369
230790  25    285
230790  30    272
230790  35    247
230790  40    189
230790  45    156
230790  50    171
230790  55    140
230790  60    103
230790  65    107
230790  70     63
230790  75     63
230790  80     60
230800   0    370
230800   1   1544
230800   5   1831
230800  10   1840
230800  15   1542
230800  20   1234
230800  25   1038
230800  30    976
230800  35    790
230800  40    664
230800  45    585
230800  50    535
230800  55    414
230800  60    452
230800  65    371
230800  70    262
230800  75    203
230800  80    237
230810   0    491
230810   1   1975
230810   5   2574
230810  10   2654
230810  15   2333
230810  20   1934
230810  25   1462
230810  30   1353
230810  35   1131
230810  40   1038
230810  45    892
230810  50    797
230810  55    667
230810  60    683
230810  65    452
230810  70    380
230810  75    287
230810  80    306
230820   0    123
230820   1    502
230820   5    689
230820  10    703
230820  15    635
230820  20    464
230820  25    370
230820  30    327
230820  35    335
230820  40    238
230820  45    253
230820  50    201
230820  55    172
230820  60    177
230820  65    145
230820  70    148
230820  75     82
230820  80    110
230830   0    263
230830   1   1107
230830   5   1397
230830  10   1673
230830  15   1565
230830  20   1304
230830  25   1010
230830  30    972
230830  35    813
230830  40    663
230830  45    542
230830  50    482
230830  55    497
230830  60    488
230830  65    311
230830  70    273
230830  75    201
230830  80    209
230835   0    103
230835   1    488
230835   5    703
230835  10    704
230835  15    653
230835  20    522
230835  25    418
230835  30    409
230835  35    437
230835  40    336
230835  45    297
230835  50    310
230835  55    254
230835  60    263
230835  65    144
230835  70    162
230835  75    148
230835  80    106
230837   0    140
230837   1    602
230837   5    715
230837  10    739
230837  15    574
230837  20    442
230837  25    357
230837  30    290
